tier,leagueId,queue,name,date,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,B2NUG9fh0z6ShxbIsEYi9QcJGI4knPd_bR2JeDyMo4fnkFqWWdxZhw3X2g,Ole Miss Rebel 1,807,I,61,28,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,59Orzh0fD8K9B-FIsLWSBA7_JslaFDdK6nW6g63ldhUGAAQ,TC porsche,817,I,109,84,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,GOLr-R2E5Uj8GubXEum3ieHyKoMX8DY2OlO2_A8CX0AIKaR_P2FFW3O8Lw,ImNxi,851,I,250,218,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,CS47s2ktYuoBFH1cRgGl9EFmFsiPgobWjyyv5m_mW_W9NMCxzkR2MR3mYQ,Boosted Ultima,832,I,71,41,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,-PVqgrCUStmliB_1B8XTDXa9qhaAd6OkK-lfphFqSHZkbVc,Jouzef,862,I,67,37,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,oKRKTFA4rsE0q_YsZuMBSSDx6nwed6iA92t5-sPHTv0w8hpY,spizi vuitton,842,I,368,330,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,-R8E41N5p1mP1HSE6Gelat7do2ES9PoU3RJtkKuzJlU5wJc,Tempos,799,I,411,389,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,ZD496XxmfWfaddR7AESUCQpbvtf3ofkoV6Jpvwvil3C4aLA,Kingicepop,794,I,211,188,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,0jfKNsOqowHP0t5zak5zBqhaeWpx37xdp7X1MZKi9jTLzSc,SNOwH1Te,552,I,58,37,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,MFDdO3Sa_sPumniInMrCgANywNsPCwQ4Paty1HXgeiQv7q0,YNWA Bard,531,I,166,151,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,bSc80WGVNeqWfAav4GSayd2lbXBQ7NIXD6OYeNeCeOieQDz6,Croñus,652,I,313,284,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,dBKgSoMQwNLt5gzmBmM2D7QwlcEvnmPvI3T1Z7UkPzdlnDVF6VaIrD3aNg,Nanjingwaiguoyu,546,I,123,99,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,gzIqYzUBOpyNI58xLX3iPYnI5J-UPMaPJkjItIIR0GZta8E,Pimpollo fumador,649,I,78,51,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,A2heg-mZ7Rb2yVNZJ8V2QYf2Kl7f3GOSLdkpH8d4au8BcDg,bolijojolabulado,569,I,148,121,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,OQxTqwPbbe_EkkLs1igl5AicbMR8fYR5tUPYfnHSAlvuUsg,Zeenab,610,I,238,217,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,T4qYomsrIkww24UkytSNo_SH7PDQWtzAW5bVm0WWGAXNSm2h,DaMimZ,672,I,447,424,True,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,eIBdwqJ7-0cYLsuZNk78XL3uSTRJZGZNpboJVJ3pNBVOcFw,Night Rose Vayne,707,I,75,54,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,O3epYno-oJRsi9mHdRuYGIwGWW3WgFe9GmmsaNhu2wmrHrk,PaIco,808,I,266,236,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,Fh7o307Rcs-bStiO92KvUtzoWyqjgs3QeW2XcTMIvWqk9INQ,xUsIcHerman,755,I,308,285,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,Q3JiyocSsGQ4kx-PUpw-YWS_77msDqgZAGSncCUK-AFSBXk,ankara aiden,674,I,184,148,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,lp6hc_T6EYVg4pcOi_1QpiHBKFDsvZjuFqs_KtLk9LxoKKY,Dìesel,729,I,364,334,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,wLrkZeTdoj7aN48Xc_x8h87ugHrSxS1o1AWIqaDnuVD5LoQ,Eitel Eyes,759,I,128,86,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,9S-xiHzCYf6jEUSp-My-5YMgL9mLmStSvnvsx-RKFm8EbBHU,emPs,534,I,170,153,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,lkyzUI_9zSBUC-9fOMC9F5x_o6fpwb1_fRFanByCUsaohjmI1Dwkg2Nj8w,qwexxedwff,908,I,139,117,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,t8ypPxe8db1z4UfBHe9JqcsZUD9-VVslZlAxmFhaZcIuEuw,DefNotRoger,597,I,148,127,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,HL61FEwVW6DRBULrg_9s4_KpnJB0gO4QGqiGkES2Ww20nyk,Wocaoo,535,I,183,158,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,IMY2KMPnHYryCytWx5_cZO3O62aHgxuXFKBM7sqjPZoh1W8,Kirby Iover,634,I,136,116,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,cIyrHv2PxqKX_6H5hyAdraCRuAM3M9E6m5KgmAfvC863Kfyvte2zfwnevA,Marò,619,I,96,80,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,qxNgkCYKE2jXq_MVPAKLBv77U1M8WtbAHnVGsgFz04J4G54,Arimamma,690,I,207,176,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,njjn3fh4PdXGtEyOGED9Q3APC2v2_AZSAstWkuwVN9jIjahx,Just Trust Gala8,591,I,204,188,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,0e59c42i611yjAu6xOXiOyWwZtIP7fxWUUakhXmKd3DSH0mn1cd-wz9cdQ,5 TTV Karhus,600,I,109,81,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,43jSEZUKtYF0c4VJJI6_64oekl0JNL8bvre4S03IW7r-I8k,Subaru Natsuki,683,I,203,181,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,o9eZ7noo4FeETQXWv7hozUhYIYJq4RgEypd5VB4RHQUo3DJqFZLJKhlsVQ,†,742,I,273,243,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,mEYfxKS0Mjo_Ks_bIdw6ifGm0ynrfFgSAkpvRq1yiEFVnhA,Cotogod,866,I,288,263,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,IhOIv1-jt_TvJjUi7PD2bDb3pt8SvUguLhoPKkxqVXGqfuI,1929,590,I,128,107,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,x9-oS8XxjejzzwcniG4raZtREcN9nA8G5DYGtPe3ysUeMhQ,Dwye,597,I,228,203,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,W_Idq7B7avRO3AIPKeio4UXSwoyKYswI3EddNMwO-2nrjXw,DragonMoonCake,529,I,66,37,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,sXWNYMLv2W0bYW4uj1lmY9MNf608dreMg9N10eF_3XSZCUY,NUNU WINTRADE,816,I,310,246,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,BzpyyGRlLrB-_kf4Fx1muex-7fOkc1UX0AA7x9AWfrr_9iE,AMexicanDaycare,644,I,272,236,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,jUbangpKfYJcXiB5LNXp9BW0y-vzayUhn5XzW62NbVWQbHE,JbearLOL,654,I,220,199,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,bk0fjJjlUq-PLcDH3lwJ5yX0PPd9CdLgL56V3h53hDhwpak,goldenglue,621,I,108,80,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,GtkCUKfSLlFbdy9jeQm2xF9k8UfgHkIPh6bIEZeSjPqxdwc,Castle,538,I,158,145,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,Bwlicp5JVtLD0TsfIF_KwQMPrmOokjvlNSSb8s5WNByiM5M,InfiniteAim,529,I,148,129,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,qCkOdhjSkijAHkbhlzqe8jXHz3-RFvqrUYI8pJ_0kpWtBQo,Cell,606,I,204,181,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,N2PkbJDXCx59N1rtU9ftZsvAskBq0c5l_EophbHyEfm2,admirable potato,724,I,134,106,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,RTAUe8guetdogEB1jvebSSLoFloApSHrPzWrcWjyJIOVqv8,Aaaaaari,640,I,90,68,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,e2OXP8E0GLeoFzAabJobV3ujZbDY6xFZwmMV0-OUVB29CHY,SlayerPlayer,551,I,223,210,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,QvHi2Y5-mDbmikoURMSXv7B1RjyhMqXdCM7r-_-B4QvfrvFq,BlueLeafKID,531,I,177,156,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,vtFhsuAEk43YQqZwq32TXoZKisj1niGgcdEvzdpLqCRltCU,Viceera,558,I,356,337,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,hG3vRSD1JREKQFIXwkABDF1BJ4xzudy3MSNbEeWCrWg0FSIazjdyyhuAIw,24523,684,I,126,102,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,c2bad857uyFMxeQjBKcFZkCAquNDzUqTSaNpSopkAyiAs5On0GTPSi_D7A,THE PINNACLE,619,I,244,201,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,HdtrdLnesURtk19bSSJxcPxtR1R1rQeTqFZ0nLVykpZXJRY,Setz,537,I,74,48,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,IrsZRvBMz0ko6mI5ITgcOgUSVy1TYZ8lyRlqwIOV7ybGatWa,zhouziweirui,833,I,151,119,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,JiuAkBXW-oUAPewYFUEb_ZXvIaZxA3dKjCw3b-a5ULFuuHlNdRrwfz1XtA,Aukali,700,I,223,201,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,TrZ5uef36FGv73xVTjz-ylAE-TWJCAdIgYK1XMrarRkiWYjt,Traktor,856,I,230,182,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,bf3VJOfcpiiM1oXkEp5VPskhT2mUMiSyHRD7AtRuAINCLuo,Bax3r,462,I,181,115,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,tjpXXQfYi6EJlBiUKq_Mb2dwhhZbSCNTUY-HFhqNqrTQRgg,톱 왕,867,I,169,142,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,UVfI79WER0jLcq_HZrj2m95kGFQLekN3HCGNZc2A3nK_UAg,Idarkl,654,I,55,29,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,zni0xIwrPdJ_BkSN6grXHAYU_Oap6hh9e1MY1ZVWM5YAL-s,SnipaXD,700,I,383,364,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,G-TltqQg7l87wHZCWFrOu1ojEBACh_HJyXAWlfyE68_l9PY,Swordblue,728,I,226,201,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,4D6IAKfFMUzIL2dpT4nZZN5OFSZUsKEBs7EQaGzCZUi3MtY,riversided,766,I,474,454,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,SPY_-8Fvm9pZ2WGmJP6bkjqwC7aXQu3xpY9jWoNIjMkfC9w,fit piggo fanboy,627,I,97,66,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,N9K84SeoU6sS2DdK1HYWvZd6FwcxgnK0EmQE6FwoQ5HGBnI,Yunah,577,I,172,154,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,EGRG3CFF0DjEVHjFUmL7lDuoJxZPry0eHRZa938rf92HybQ,TyChee,450,I,814,813,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,NQ-pMsglLQby3D31aFD0aWE6cmIhfL5KDvSteZEUMgmORxM,Yubs,614,I,143,122,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,flx_j_pX40fcH_yrUEyznp7VTUHZkwvU1WZQljHi4bbucZg,Windoges,656,I,176,149,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,MSGFTfuIu7-3IIGZDeEZiAAKAlsvFSdNL8d-IzTWi0xL9to,Kurfyou,639,I,139,104,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,j5y9MPAQ773A9C6jqH5PfX5Wuckoiqlvik3O3RBOFx9RugA,Extempted,582,I,227,205,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,Md8Q9ZdOnzCTjhtCDEYbM6bnfgxyq7vdNuYwGcp0OEaP_7bI,ueotan,667,I,160,123,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,mp5pRNOonAOXBhbFKApP0F95kbOhI5B5BhMxG9tfJlTsSI5-,canofb3ans,578,I,104,77,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,FJpMYmJ07pxLTUf9Ft2suS1AfxfsawJyIrgoIF_n4PcIWr8,kaii99,547,I,93,73,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,JnCa_bgKCLrHXzCRG2y3wmB2h8SMe5cm4YD5MIEabbcx78Rr,Ke Ni Jiu Shi FW,692,I,331,297,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,TwWOgzC5QSIn7Zr9yItcrvY39LudNuLXWvCmejAvVP8mwIQ,Midorima,549,I,279,263,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,tkUka_HRq_3JPZT_5k8WWD6M7NXey74Wjoy97yC8d_rgiuAx,ABîtBad,596,I,477,459,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,628Acihcr_0NX5XIs0VG7fGdcwjv4tSUjZtHQPRjdo4a5Ik,FB Mike,537,I,194,178,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,X9om1m1cpj3lxSzE6jk-O2Uq8CEFCTuFzcz1kAmaBfotbvA,NODREAM,702,I,242,210,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,0rhLQzx_q75JX9BLiyZHc8D3BgR2nkiM8AhlCCVLLYZXkXA,Teacuppers,649,I,106,84,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,uCoAc0-232iLw-S-a-ebS8TZySmWoQ9kxdfYF-7HRtl2AgXO,IcedCaffè latt,605,I,121,98,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,WuPDsQ_Y45G5wUeeExR0FtSNaw4X_gb1Z8oIwFQD5femphc,leer,570,I,123,101,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,gozaCY27Nr6Di4WFdjVKKiL_CkOKwBu4sHEsFVk98BDDDgs,Zev,700,I,184,164,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,UTbEBFe2-ggQvnvxNp7-J0V5o5sLuk6NRdVLpN3emL2ZXQo,Crassso,830,I,97,62,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,-AW0r8G4P44HZs_cfzIPy2DSC_jlrLxgh_CA6R6i6qgjr2B5,saumacjayyy,657,I,154,126,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,4sQeEMfVZ7n6iwnUt-wmrVKeuqFabh46WzXkZvlLR872JmI,thadominantwolf,529,I,65,45,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,TeRJyi06mRLtRKiWGk_LyNgpaZn-BhifcQ7jAQ6QN_rlH9p3,pm me doujins,558,I,86,61,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,mWQyS-0FzuotLl1nXMpEj7OvgmYY3yEA-zx_ltXlLHEMK6ev5RLJbhTbjw,Airwake,507,I,99,61,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,L2T2mLj8LAS2AhUkWC-aEb5MAEtZFfPtLPd8yh8krFpQPxmZTl6MyiwARA,shene,741,I,431,395,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,L7AdNsniUpN6INCM0RXP_MPU_-lKah0iOZFV1TCG0oF_j0k,Léo,560,I,351,323,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,JfKgp56D0DROJpC5MHDc6FVrop-3t5sWM2e08X8jLzWw8VI,SoftReps,624,I,433,411,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,_v_pcC-EOne1rI_L0YH9yZJo03fgd5JKoGe7Bl565q5uz3U,Scottland,559,I,215,197,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,sqMTFMUPPlqRfCnpYftSBZ4sEXFjrCuLaYKFp5veJ-dcC8MHayLIW4FHsA,realms,523,I,114,102,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,bqI5ksAE-3ZTWkX7SSmSU0npeoaDJTgFwXNxe8mHdj2_G_4,SLU Doxa,662,I,226,211,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,C3WnYZAvlGfsWhCINOwHsaS1IzJZ2GMPgOUno_bSyi8nliS1,Meslo,576,I,168,146,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,NKSGcPZHMYWxOT4g2boN35EFvDarZsyOdBUmdc6YqkcxmNY,Davidav1,1034,I,99,27,False,False,True,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,utdoFvyyv-uCIK7oMV4AkloLpzNO5w3FwGBqH-oSF5ELBvs,Satoshi,577,I,123,108,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,B-J1sUYoRwYsLEUY-oVsR0mO3Fc9W8mcAgAjoGaRL8JG5b8,Rebel Lucifer,595,I,102,82,False,False,True,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,pxzb_EPoycZUwUg3pq8zNFA5X0q2jWMwBCHTe90ohzArX64,Hakai1,784,I,265,236,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,4NNhgfJRuFB6KaDhcdIdVAl0OAFFjqXvd5tCgHLBlULcImDz,flowerbounce,674,I,174,143,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,gFd7hwhCUQoNhlCmNb9fnGXkdr7gNLURacI49vm0C1__xJU,Riot isthatthem,532,I,117,102,False,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,zboxNyM6DMeCLDZkFaa0b9kYTp853EI3JJ3udjR7Z3I3cyw,Stabsie,590,I,210,187,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,IlGG_rL1MIN7CrIgX4fhdsFpJJKzW54h_Z1EA6vmHYuaLuY,Braxa,766,I,90,63,False,False,False,True
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,dBoHWX5r23DlVhJvruJN82NePl8BmvsnW0ToHlIqDUIb9IE,MrBrobo,575,I,175,155,True,False,False,False
GRANDMASTER,f238e575-fb80-33d0-9945-df054bcf9b10,RANKED_SOLO_5x5,Zilean's Enforcers,2023-12-10,pga0h3vZRwLGCSOTYDyCp13TLRs3MqFMq8qTpTZFHLonosc,Saeriel,563,I,336,320,False,False,True,True
